rollout,policy,followup_cost_units,n_efficacy_followups,n_safety_followups,n_advanced,downstream_cost_units,posterior_expected_portfolio_value,realised_portfolio_value,oracle_portfolio_value,oracle_regret,advanced_technical_success_rate,oracle_n_advanced
193,no_followup,0,0,0,6,124,139.24795137865232,142.71366233260116,337.61453289174653,194.90087055914537,0.6666666666666666,6
193,uniform,24,4,4,6,125,143.30613745894632,190.81502564188034,337.61453289174653,146.7995072498662,0.8333333333333334,6
193,uncertainty,24,0,12,6,129,212.59944725629163,227.26206999465415,337.61453289174653,110.35246289709238,0.8333333333333334,6
193,portfolio_voi,24,1,10,6,126,200.36378543487814,294.66255234719574,337.61453289174653,42.95198054455079,1.0,6
194,no_followup,0,0,0,6,129,204.77635144469855,276.80567254725224,422.1506907514784,145.34501820422616,0.6666666666666666,6
194,uniform,24,4,4,6,130,246.2193160606484,258.8130712423107,422.1506907514784,163.33761950916772,0.6666666666666666,6
194,uncertainty,24,0,12,6,129,279.6278239666935,276.41394056030924,422.1506907514784,145.73675019116916,0.6666666666666666,6
194,portfolio_voi,24,2,8,6,129,324.86979685474927,276.41394056030924,422.1506907514784,145.73675019116916,0.6666666666666666,6
195,no_followup,0,0,0,5,123,231.74555751691318,243.6954620251977,353.1027119382119,109.40724991301417,0.8,5
195,uniform,24,4,4,5,123,232.01088233910426,243.6954620251977,353.1027119382119,109.40724991301417,0.8,5
195,uncertainty,24,1,10,5,123,234.17819655945766,243.6954620251977,353.1027119382119,109.40724991301417,0.8,5
195,portfolio_voi,24,3,6,5,123,234.17819655945766,243.6954620251977,353.1027119382119,109.40724991301417,0.8,5
196,no_followup,0,0,0,5,130,163.74288949588603,259.2036701303494,340.43580774449356,81.23213761414416,0.8,5
196,uniform,24,4,4,5,130,163.74288949588603,259.2036701303494,340.43580774449356,81.23213761414416,0.8,5
196,uncertainty,24,1,10,5,128,186.42984956622163,238.28872994138547,340.43580774449356,102.14707780310809,0.8,5
196,portfolio_voi,24,3,6,5,128,233.47722972393237,238.28872994138547,340.43580774449356,102.14707780310809,0.8,5
197,no_followup,0,0,0,5,123,163.6818940922762,338.30714786967644,390.6129528499639,52.30580498028746,1.0,6
197,uniform,24,4,4,5,125,182.83471409014848,250.34388180984135,390.6129528499639,140.26907104012255,0.8,6
197,uncertainty,24,0,12,4,119,214.7597378591587,286.5202942740786,390.6129528499639,104.09265857588531,1.0,6
197,portfolio_voi,24,2,8,5,129,275.59409313424584,358.89604378224465,390.6129528499639,31.716909067719257,1.0,6
198,no_followup,0,0,0,6,129,214.61399815157267,251.86188658444112,315.7167582010095,63.854871616568374,0.8333333333333334,6
198,uniform,24,4,4,6,129,207.14271129041396,251.86188658444112,315.7167582010095,63.854871616568374,0.8333333333333334,6
198,uncertainty,24,0,12,6,129,240.31436655707898,251.86188658444112,315.7167582010095,63.854871616568374,0.8333333333333334,6
198,portfolio_voi,24,2,8,6,128,260.22144440272353,315.7167582010095,315.7167582010095,0.0,1.0,6
199,no_followup,0,0,0,5,117,158.87559496743168,326.8527501837368,440.1580766723809,113.30532648864408,1.0,6
199,uniform,24,4,4,5,117,160.25625071414956,326.8527501837368,440.1580766723809,113.30532648864408,1.0,6
199,uncertainty,24,1,10,5,116,252.36892261478278,333.40860743126,440.1580766723809,106.74946924112089,1.0,6
199,portfolio_voi,24,1,10,6,116,302.073511722267,440.1580766723809,440.1580766723809,0.0,1.0,6
200,no_followup,0,0,0,6,130,222.04887552682197,331.44671175150074,437.79974704221195,106.3530352907112,0.8333333333333334,6
200,uniform,24,4,4,6,126,253.6378744221103,312.22760741455306,437.79974704221195,125.57213962765888,0.8333333333333334,6
200,uncertainty,24,0,12,6,124,317.5374594371406,335.19164055398744,437.79974704221195,102.60810648822451,0.8333333333333334,6
200,portfolio_voi,24,1,10,6,128,337.6147144420832,331.19164055398744,437.79974704221195,106.60810648822451,0.8333333333333334,6
201,no_followup,0,0,0,5,126,184.95297543477176,332.25397920370494,435.64138492165057,103.38740571794563,1.0,6
201,uniform,24,4,4,5,126,209.63894878067958,332.25397920370494,435.64138492165057,103.38740571794563,1.0,6
201,uncertainty,24,0,12,5,124,220.03917569181,362.5221061308002,435.64138492165057,73.11927879085039,1.0,6
201,portfolio_voi,24,3,6,5,116,310.5227071303693,382.12409204103665,435.64138492165057,53.51729288061392,1.0,6
202,no_followup,0,0,0,5,117,104.58850424977379,233.99801893277535,399.69527024398957,165.69725131121422,0.8,6
202,uniform,24,4,4,6,129,145.4168228476878,276.40387815886334,399.69527024398957,123.29139208512623,0.6666666666666666,6
202,uncertainty,24,0,12,5,125,195.10037178336546,276.4179092378904,399.69527024398957,123.27736100609917,0.8,6
202,portfolio_voi,24,3,6,5,111,291.9951146149722,306.8507859436995,399.69527024398957,92.84448430029005,0.8,6
203,no_followup,0,0,0,6,125,214.78200844527672,284.78753419096887,360.00779380709446,75.22025961612559,0.8333333333333334,6
203,uniform,24,4,4,6,129,216.23408764801135,292.7604119668684,360.00779380709446,67.24738184022607,0.8333333333333334,6
203,uncertainty,24,1,10,6,130,243.79656976572224,287.9339374862248,360.00779380709446,72.07385632086965,0.8333333333333334,6
203,portfolio_voi,24,1,10,6,124,235.5517416692887,292.6400256996971,360.00779380709446,67.36776810739735,0.8333333333333334,6
204,no_followup,0,0,0,6,128,205.53915452696185,279.8500259063343,415.52712933759045,135.67710343125617,0.8333333333333334,6
204,uniform,24,4,4,6,128,223.44319264063503,304.3476018876811,415.52712933759045,111.17952744990936,0.8333333333333334,6
204,uncertainty,24,0,12,6,128,228.9896042415463,304.3476018876811,415.52712933759045,111.17952744990936,0.8333333333333334,6
204,portfolio_voi,24,1,10,6,128,261.0904237901958,304.3476018876811,415.52712933759045,111.17952744990936,0.8333333333333334,6
205,no_followup,0,0,0,5,124,161.20477381442126,92.99456651385316,339.1957358456182,246.20116933176502,0.6,6
205,uniform,24,4,4,5,126,184.78230878880905,96.05324945051672,339.1957358456182,243.14248639510146,0.6,6
205,uncertainty,24,0,12,5,122,190.25850746127847,100.05324945051672,339.1957358456182,239.14248639510146,0.6,6
205,portfolio_voi,24,2,8,5,117,216.48814477695942,211.5888334907434,339.1957358456182,127.60690235487476,0.8,6
206,no_followup,0,0,0,5,124,182.10773433071392,195.44935132716478,357.99134587545745,162.54199454829268,0.8,5
206,uniform,24,4,4,5,126,195.2251392055969,185.85091640914584,357.99134587545745,172.14042946631162,0.8,5
206,uncertainty,24,2,8,5,126,203.97546629753984,185.85091640914584,357.99134587545745,172.14042946631162,0.8,5
206,portfolio_voi,24,3,6,5,118,271.460539994288,139.8243748123084,357.99134587545745,218.16697106314905,0.6,5
207,no_followup,0,0,0,6,128,183.3735617092657,299.7568559537534,429.58880813403715,129.83195218028374,0.8333333333333334,6
207,uniform,24,4,4,6,125,176.5672823156794,300.9127162934652,429.58880813403715,128.67609184057193,0.8333333333333334,6
207,uncertainty,24,0,12,6,130,226.0864214709472,226.6750828838805,429.58880813403715,202.91372525015666,0.6666666666666666,6
207,portfolio_voi,24,1,10,6,130,228.39922709514855,226.6750828838805,429.58880813403715,202.91372525015666,0.6666666666666666,6
208,no_followup,0,0,0,6,130,257.59950703143727,185.65205531959367,434.54148069037586,248.8894253707822,0.6666666666666666,6
208,uniform,24,4,4,5,120,253.59870160648205,253.3674837286026,434.54148069037586,181.17399696177327,0.8,6
208,uncertainty,24,0,12,6,126,275.4742375354866,223.7451176414839,434.54148069037586,210.79636304889198,0.6666666666666666,6
208,portfolio_voi,24,1,10,5,128,330.08462911914603,290.6096674771939,434.54148069037586,143.93181321318195,0.8,6
209,no_followup,0,0,0,6,129,214.7625148320467,313.4916030663721,410.2496897538347,96.7580866874626,0.8333333333333334,6
209,uniform,24,4,4,6,126,204.71998145154183,266.134570148879,410.2496897538347,144.11511960495568,0.8333333333333334,6
209,uncertainty,24,0,12,6,124,293.98381383535894,308.40153927723986,410.2496897538347,101.84815047659481,0.8333333333333334,6
209,portfolio_voi,24,1,10,6,128,339.38315009313135,304.40153927723986,410.2496897538347,105.84815047659481,0.8333333333333334,6
210,no_followup,0,0,0,6,115,297.37212049334835,362.2942085798523,469.1454134604306,106.85120488057828,0.8333333333333334,6
210,uniform,24,4,4,6,115,307.2893616426077,362.2942085798523,469.1454134604306,106.85120488057828,0.8333333333333334,6
210,uncertainty,24,0,12,6,130,334.9606182331614,335.8234470094014,469.1454134604306,133.3219664510292,0.8333333333333334,6
210,portfolio_voi,24,1,10,6,106,376.43032916169614,360.4093048003727,469.1454134604306,108.73610866005788,0.8333333333333334,6
211,no_followup,0,0,0,6,128,249.70728803206094,34.23655551334093,377.4715972563944,343.23504174305344,0.3333333333333333,6
211,uniform,24,4,4,6,126,247.77666744705857,36.23655551334093,377.4715972563944,341.23504174305344,0.3333333333333333,6
211,uncertainty,24,0,12,5,117,281.6272488279902,71.33630709811246,377.4715972563944,306.1352901582819,0.4,6
211,portfolio_voi,24,2,8,5,122,278.4519578959321,142.76816000491172,377.4715972563944,234.70343725148265,0.6,6
212,no_followup,0,0,0,6,128,204.13539735076273,235.7384332154819,386.71957643626007,150.98114322077816,0.6666666666666666,6
212,uniform,24,4,4,6,130,217.45255479609793,212.8004978768411,386.71957643626007,173.91907855941898,0.6666666666666666,6
212,uncertainty,24,0,12,6,125,243.7559882813053,201.21223356624637,386.71957643626007,185.5073428700137,0.6666666666666666,6
212,portfolio_voi,24,0,12,6,128,284.676755894273,290.0461116175359,386.71957643626007,96.67346481872414,0.8333333333333334,6
213,no_followup,0,0,0,6,128,93.98279350249223,1.893800825104691,279.837746000817,277.9439451757123,0.3333333333333333,5
213,uniform,24,4,4,6,128,93.98279350249223,1.893800825104691,279.837746000817,277.9439451757123,0.3333333333333333,5
213,uncertainty,24,1,10,6,127,133.06287859048513,2.893800825104691,279.837746000817,276.9439451757123,0.3333333333333333,5
213,portfolio_voi,24,2,8,6,129,177.882807626228,150.59337441650138,279.837746000817,129.24437158431562,0.6666666666666666,5
214,no_followup,0,0,0,6,127,213.344449643746,201.2304416356091,417.0384547048642,215.80801306925508,0.6666666666666666,6
214,uniform,24,4,4,6,125,237.39719984343748,378.9526588826642,417.0384547048642,38.0857958222,1.0,6
214,uncertainty,24,0,12,6,128,227.85249899130352,299.74216637396273,417.0384547048642,117.29628833090146,0.8333333333333334,6
214,portfolio_voi,24,1,10,6,128,295.59177255189906,299.74216637396273,417.0384547048642,117.29628833090146,0.8333333333333334,6
215,no_followup,0,0,0,6,124,259.97318690263427,364.6931523611015,479.6019485795323,114.90879621843078,0.8333333333333334,6
215,uniform,24,4,4,6,124,279.4900923347444,364.6931523611015,479.6019485795323,114.90879621843078,0.8333333333333334,6
215,uncertainty,24,1,10,5,120,319.4560507229807,259.8097393404796,479.6019485795323,219.79220923905268,0.8,6
215,portfolio_voi,24,3,6,6,127,380.48494000612146,459.25923920179076,479.6019485795323,20.342709377741528,1.0,6
216,no_followup,0,0,0,5,129,192.33950628209544,348.9896076666287,458.6579679012008,109.6683602345721,1.0,6
216,uniform,24,4,4,5,116,193.07944254721093,257.62662997109976,458.6579679012008,201.03133793010102,0.8,6
216,uncertainty,24,1,10,5,126,229.66335849730007,377.8462141449001,458.6579679012008,80.81175375630067,1.0,6
216,portfolio_voi,24,2,8,6,129,257.207842499871,411.2399212718394,458.6579679012008,47.418046629361356,1.0,6
217,no_followup,0,0,0,5,115,106.79361167195816,239.65827043552974,436.49409221439106,196.83582177886132,0.8,6
217,uniform,24,4,4,5,118,166.05456274738702,263.5295820777134,436.49409221439106,172.96451013667763,0.8,6
217,uncertainty,24,1,10,5,127,214.20929159072767,255.3038273813691,436.49409221439106,181.19026483302196,0.8,6
217,portfolio_voi,24,3,6,5,124,226.59023249163567,277.3169745468391,436.49409221439106,159.17711766755195,0.8,6
218,no_followup,0,0,0,6,128,182.9638309147997,212.64116710489867,373.69002374644907,161.0488566415504,0.6666666666666666,5
218,uniform,24,4,4,6,128,195.5790654492755,212.64116710489867,373.69002374644907,161.0488566415504,0.6666666666666666,5
218,uncertainty,24,2,8,6,125,226.99517701464057,307.2462027158048,373.69002374644907,66.44382103064424,0.8333333333333334,5
218,portfolio_voi,24,3,6,5,127,206.67785762894877,294.41496795664335,373.69002374644907,79.27505578980572,1.0,5
219,no_followup,0,0,0,5,130,133.29568321909295,30.996290866478844,319.92858351297707,288.93229264649824,0.4,5
219,uniform,24,4,4,6,130,134.866531831795,121.67357568073162,319.92858351297707,198.25500783224544,0.5,5
219,uncertainty,24,0,12,5,129,159.9561268022371,120.29934259319977,319.92858351297707,199.62924091977732,0.6,5
219,portfolio_voi,24,1,10,6,124,188.24563471314104,92.73611258670064,319.92858351297707,227.19247092627643,0.5,5
220,no_followup,0,0,0,6,128,164.8925026075367,-26.124627455294828,312.01986008582264,338.1444875411175,0.16666666666666666,5
220,uniform,24,4,4,5,125,143.22039066043553,37.38125026870942,312.01986008582264,274.6386098171132,0.4,5
220,uncertainty,24,0,12,6,127,191.44675600337183,26.266721989600427,312.01986008582264,285.7531380962222,0.3333333333333333,5
220,portfolio_voi,24,2,8,5,123,184.54335549952458,30.266721989600427,312.01986008582264,281.7531380962222,0.4,5
221,no_followup,0,0,0,6,117,240.22743330273494,392.1907026561947,495.7653195374924,103.57461688129774,0.8333333333333334,6
221,uniform,24,4,4,6,115,270.614971633878,394.1907026561947,495.7653195374924,101.57461688129774,0.8333333333333334,6
221,uncertainty,24,1,10,6,117,280.4887354137251,392.1907026561947,495.7653195374924,103.57461688129774,0.8333333333333334,6
221,portfolio_voi,24,3,6,6,122,282.1540534788997,463.98383529881295,495.7653195374924,31.781484238679468,1.0,6
222,no_followup,0,0,0,6,130,170.61407965540135,235.50065089857372,401.68924588838564,166.18859498981192,0.6666666666666666,6
222,uniform,24,4,4,6,128,165.12602474526508,303.7495304754322,401.68924588838564,97.93971541295343,0.8333333333333334,6
222,uncertainty,24,1,10,6,130,234.37711770147797,400.33701150892733,401.68924588838564,1.3522343794583094,1.0,6
222,portfolio_voi,24,2,8,6,128,246.2014499023957,336.08813193206885,401.68924588838564,65.6011139563168,0.8333333333333334,6
223,no_followup,0,0,0,6,110,248.88648376630465,277.5219996872982,393.4638011389503,115.94180145165211,0.8333333333333334,6
223,uniform,24,4,4,6,119,269.93682869833776,260.7326493725527,393.4638011389503,132.7311517663976,0.8333333333333334,6
223,uncertainty,24,1,10,6,112,283.2268945176128,286.92533037069205,393.4638011389503,106.53847076825826,0.8333333333333334,6
223,portfolio_voi,24,4,4,6,107,321.28936067711044,391.29895370960884,393.4638011389503,2.164847429341478,1.0,6
224,no_followup,0,0,0,5,119,211.84399883853422,254.31439030792995,404.9177481688339,150.60335786090394,0.8,6
224,uniform,24,4,4,5,119,205.18776600557453,254.31439030792995,404.9177481688339,150.60335786090394,0.8,6
224,uncertainty,24,2,8,5,121,240.19320242708693,316.1917576210349,404.9177481688339,88.72599054779897,1.0,6
224,portfolio_voi,24,3,6,5,113,279.3813739025653,343.1719133024703,404.9177481688339,61.74583486636362,1.0,6
225,no_followup,0,0,0,5,130,265.4956407873958,371.0815086274229,452.3925298452496,81.31102121782669,1.0,6
225,uniform,24,4,4,6,129,296.4859701678595,413.5065130172534,452.3925298452496,38.88601682799623,1.0,6
225,uncertainty,24,1,10,5,130,276.3593115093478,378.5396861783023,452.3925298452496,73.85284366694731,1.0,6
225,portfolio_voi,24,3,6,5,116,296.94593458847885,382.414199800162,452.3925298452496,69.9783300450876,1.0,6
226,no_followup,0,0,0,6,129,212.70944634109298,380.49630077186555,454.2777335202318,73.78143274836623,1.0,6
226,uniform,24,4,4,6,129,245.05494801091396,380.49630077186555,454.2777335202318,73.78143274836623,1.0,6
226,uncertainty,24,1,10,6,129,309.6425750801432,304.55658095038257,454.2777335202318,149.7211525698492,0.8333333333333334,6
226,portfolio_voi,24,1,10,6,129,371.0179658249288,304.55658095038257,454.2777335202318,149.7211525698492,0.8333333333333334,6
227,no_followup,0,0,0,6,116,179.65845669740827,169.60950046228965,409.03509258377187,239.42559212148223,0.6666666666666666,6
227,uniform,24,4,4,6,116,196.85198279681435,169.60950046228965,409.03509258377187,239.42559212148223,0.6666666666666666,6
227,uncertainty,24,1,10,6,123,196.8228499600243,301.58820236683295,409.03509258377187,107.44689021693893,1.0,6
227,portfolio_voi,24,3,6,6,110,199.9442593547612,340.8090422652735,409.03509258377187,68.22605031849838,1.0,6
228,no_followup,0,0,0,6,113,213.87695285797173,249.72258772304406,502.93080334231,253.20821561926596,0.6666666666666666,6
228,uniform,24,4,4,6,113,249.76123791840365,249.72258772304406,502.93080334231,253.20821561926596,0.6666666666666666,6
228,uncertainty,24,0,12,6,104,324.50551514209906,308.8303673189384,502.93080334231,194.10043602337163,0.6666666666666666,6
228,portfolio_voi,24,2,8,6,104,293.0646320258792,308.8303673189384,502.93080334231,194.10043602337163,0.6666666666666666,6
229,no_followup,0,0,0,5,125,147.73885380440083,95.98560557968415,272.87657220705086,176.8909666273667,0.6,5
229,uniform,24,4,4,5,125,165.7200539185231,95.98560557968415,272.87657220705086,176.8909666273667,0.6,5
229,uncertainty,24,0,12,6,128,179.31715650428248,151.47590364292105,272.87657220705086,121.4006685641298,0.6666666666666666,5
229,portfolio_voi,24,1,10,6,126,183.0062500098297,151.22642617568005,272.87657220705086,121.65014603137081,0.6666666666666666,5
230,no_followup,0,0,0,5,117,212.94473887763152,234.36308725939864,426.96396554808405,192.6008782886854,0.8,6
230,uniform,24,4,4,6,123,222.45312677063316,269.80678734131425,426.96396554808405,157.1571782067698,0.8333333333333334,6
